V1	V2.x	V3	V4	V5	len	grp	diff
NC_021684.1	Gnomon	intron	3936778	3936846	68	1604	1
NC_021684.1	Gnomon	exon	3936847	3936955	108	1605	1
NC_021684.1	Gnomon	intron	3936956	3937068	112	1606	1
NC_021684.1	Gnomon	exon	3937069	3937103	34	1607	1
NC_021684.1	Gnomon	intron	3937104	3937621	517	1608	1
NC_021684.1	Gnomon	exon	3937622	3937768	146	1609	1
NC_021684.1	Gnomon	intron	3937769	3937836	67	1610	1
NC_021684.1	Gnomon	exon	3937837	3937943	106	1611	1
NC_021684.1	Gnomon	intron	3937944	3938010	66	1612	1
NC_021684.1	Gnomon	exon	3938011	3938113	102	1613	1
NC_021684.1	Gnomon	intron	3938114	3938191	77	1614	1
NC_021684.1	Gnomon	exon	3938192	3938382	190	1615	1
NC_021684.1	Gnomon	intron	3938383	3938484	101	1616	1
NC_021684.1	Gnomon	exon	3938485	3938573	88	1617	1
NC_021684.1	Gnomon	intron	3938574	3938648	74	1618	1
NC_021684.1	Gnomon	exon	3938649	3938729	80	1619	1
NC_021684.1	Gnomon	intron	3938730	3938802	72	1620	1
NC_021684.1	Gnomon	exon	3938803	3938886	83	1621	1
NC_021684.1	Gnomon	intron	3938887	3938963	76	1622	1
NC_021684.1	Gnomon	exon	3938964	3939102	138	1623	1
NC_021684.1	Gnomon	intron	3939103	3939167	64	1624	1
NC_021684.1	Gnomon	exon	3939168	3939256	88	1625	1
NC_021684.1	Gnomon	intron	3939257	3939338	81	1626	1
NC_021684.1	Gnomon	exon	3939339	3939390	51	1627	1
NC_021684.1	Gnomon	intron	3939391	3939465	74	1628	1
NC_021684.1	Gnomon	exon	3939466	3939563	97	1629	1
NC_021684.1	Gnomon	intron	3939564	3939631	67	1630	1
NC_021684.1	Gnomon	exon	3939632	3939692	60	1631	1
NC_021684.1	Gnomon	intron	3939693	3939853	160	1632	1
NC_021684.1	Gnomon	exon	3939854	3939975	121	1633	1
NC_021684.1	Gnomon	intron	3939976	3940063	87	1634	1
NC_021684.1	Gnomon	exon	3940064	3940104	40	1635	1
NC_021684.1	Gnomon	intron	3940105	3940215	110	1636	1
NC_021684.1	Gnomon	exon	3940216	3940307	91	1637	1
NC_021684.1	Gnomon	intron	3940308	3940395	87	1638	1
NC_021684.1	Gnomon	exon	3940396	3940533	137	1639	1
NC_021684.1	Gnomon	intron	3940534	3940605	71	1640	1
NC_021684.1	Gnomon	exon	3940606	3940769	163	1641	1
NC_021684.1	Gnomon	intron	3940770	3940843	73	1642	1
NC_021684.1	Gnomon	exon	3940844	3940919	75	1643	1
NC_021684.1	Gnomon	intron	3940920	3941013	93	1644	1
NC_021684.1	Gnomon	exon	3941014	3941107	93	1645	1
NC_021684.1	Gnomon	intron	3941108	3941192	84	1646	1
NC_021684.1	Gnomon	exon	3941193	3941319	126	1647	1
NC_021684.1	Gnomon	intron	3941320	3941425	105	1648	1
NC_021684.1	Gnomon	exon	3941426	3941555	129	1649	1
NC_021684.1	Gnomon	intron	3941556	3941658	102	1650	1
NC_021684.1	Gnomon	exon	3941659	3941727	68	1651	1
NC_021684.1	Gnomon	intron	3941728	3942617	889	1652	1
NC_021684.1	Gnomon	exon	3942618	3942728	110	1653	1
NC_021684.1	Gnomon	intron	3942729	3942946	217	1654	1
NC_021684.1	Gnomon	exon	3942947	3944349	1402	1655	1
NC_021684.1	Gnomon	intron	3944350	3945173	823	1656	1
NC_021684.1	Gnomon	exon	3945174	3945261	87	1657	1
NC_021684.1	Gnomon	intron	3945262	3945775	513	1658	1
NC_021684.1	Gnomon	exon	3945776	3945873	97	1659	1
NC_021684.1	Gnomon	intron	3945874	3945959	85	1660	1
NC_021684.1	Gnomon	exon	3945960	3946014	54	1661	1
NC_021684.1	Gnomon	intron	3946015	3946197	182	1662	1
NC_021684.1	Gnomon	exon	3946198	3946341	143	1663	1
NC_021684.1	Gnomon	intron	3946342	3946469	127	1664	1
NC_021684.1	Gnomon	exon	3946470	3946563	93	1665	1
NC_021684.1	Gnomon	intron	3946564	3946916	352	1666	1
NC_021684.1	Gnomon	exon	3946917	3947653	736	1667	1
NC_021684.1	Gnomon	intron	3947654	3947956	302	1668	1
NC_021684.1	Gnomon	exon	3947957	3950072	2115	1669	1
NC_021684.1	Gnomon	intron	3950073	3950787	714	1670	1
NC_021684.1	Gnomon	exon	3950788	3951924	1136	1671	1
NC_021684.1	Gnomon	intron	3951925	3951988	63	1672	1
NC_021684.1	Gnomon	exon	3951989	3957493	5504	1673	1
NC_021684.1	Gnomon	intron	3957494	3958445	951	1674	1
NC_021684.1	Gnomon	exon	3958446	3958712	266	1675	1
NC_021684.1	Gnomon	intron	3958713	3959027	314	1676	1
NC_021684.1	Gnomon	exon	3959028	3959213	185	1677	1
NC_021684.1	Gnomon	intron	3959214	3990528	31314	1678	1
NC_021684.1	Gnomon	exon	3990529	3991359	830	1679	1
NC_021684.1	Gnomon	intron	3991360	4014483	23123	1680	1
NC_021684.1	Gnomon	exon	4014484	4014883	399	1681	1
NC_021684.1	Gnomon	intron	4014884	4020741	5857	1682	1
NC_021684.1	Gnomon	exon	4020742	4020782	40	1683	1
NC_021684.1	Gnomon	intron	4020783	4044888	24105	1684	1
NC_021684.1	Gnomon	exon	4044889	4046108	1219	1685	1
NC_021684.1	Gnomon	intron	4046109	4047714	1605	1686	1
NC_021684.1	Gnomon	exon	4047715	4047765	50	1687	1
NC_021684.1	Gnomon	intron	4047766	4048295	529	1688	1
NC_021684.1	Gnomon	exon	4048296	4048421	125	1689	1
NC_021684.1	Gnomon	intron	4048422	4048920	498	1690	1
NC_021684.1	Gnomon	exon	4048921	4048969	48	1691	1
NC_021684.1	Gnomon	intron	4048970	4049169	199	1692	1
NC_021684.1	Gnomon	exon	4049170	4049325	155	1693	1
NC_021684.1	Gnomon	intron	4049326	4050013	687	1694	1
NC_021684.1	Gnomon	exon	4050014	4050102	88	1695	1
NC_021684.1	Gnomon	intron	4050103	4050310	207	1696	1
NC_021684.1	Gnomon	exon	4050311	4050400	89	1697	1
NC_021684.1	Gnomon	intron	4050401	4051888	1487	1698	1
NC_021684.1	Gnomon	exon	4051889	4051976	87	1699	1
NC_021684.1	Gnomon	intron	4051977	4052878	901	1700	1
NC_021684.1	Gnomon	exon	4052879	4052992	113	1701	1
NC_021684.1	Gnomon	intron	4052993	4053609	616	1702	1
NC_021684.1	Gnomon	exon	4053610	4053704	94	1703	1
NC_021684.1	Gnomon	intron	4053705	4056242	2537	1704	1
NC_021684.1	Gnomon	exon	4056243	4056370	127	1705	1
NC_021684.1	Gnomon	intron	4056371	4058888	2517	1706	1
NC_021684.1	Gnomon	exon	4058889	4058928	39	1707	1
NC_021684.1	Gnomon	intron	4058929	4063273	4344	1708	1
NC_021684.1	Gnomon	exon	4063274	4063357	83	1709	1
NC_021684.1	Gnomon	intron	4063358	4064647	1289	1710	1
NC_021684.1	Gnomon	exon	4064648	4064705	57	1711	1
NC_021684.1	Gnomon	intron	4064706	4065806	1100	1712	1
NC_021684.1	Gnomon	exon	4065807	4066012	205	1713	1
NC_021684.1	Gnomon	intron	4066013	4067728	1715	1714	1
NC_021684.1	Gnomon	exon	4067729	4067836	107	1715	1
NC_021684.1	Gnomon	intron	4067837	4067965	128	1716	1
NC_021684.1	Gnomon	exon	4067966	4068053	87	1717	1
NC_021684.1	Gnomon	intron	4068054	4068127	73	1718	1
NC_021684.1	Gnomon	exon	4068128	4068206	78	1719	1
NC_021684.1	Gnomon	intron	4068207	4068283	76	1720	1
NC_021684.1	Gnomon	exon	4068284	4068420	136	1721	1
NC_021684.1	Gnomon	intron	4068421	4068499	78	1722	1
NC_021684.1	Gnomon	exon	4068500	4068575	75	1723	1
NC_021684.1	Gnomon	intron	4068576	4068807	231	1724	1
NC_021684.1	Gnomon	exon	4068808	4068928	120	1725	1
NC_021684.1	Gnomon	intron	4068929	4069007	78	1726	1
NC_021684.1	Gnomon	exon	4069008	4069146	138	1727	1
NC_021684.1	Gnomon	intron	4069147	4069221	74	1728	1
NC_021684.1	Gnomon	exon	4069222	4069296	74	1729	1
NC_021684.1	Gnomon	intron	4069297	4069375	78	1730	1
NC_021684.1	Gnomon	exon	4069376	4069507	131	1731	1
NC_021684.1	Gnomon	intron	4069508	4070850	1342	1732	1
NC_021684.1	Gnomon	exon	4070851	4070956	105	1733	1
NC_021684.1	Gnomon	intron	4070957	4081464	10507	1734	1
NC_021684.1	Gnomon	exon	4081465	4082138	673	1735	1
NC_021684.1	Gnomon	intron	4082139	4082216	77	1736	1
NC_021684.1	Gnomon	exon	4082217	4082353	136	1737	1
NC_021684.1	Gnomon	intron	4082354	4082436	82	1738	1
NC_021684.1	Gnomon	exon	4082437	4082602	165	1739	1
NC_021684.1	Gnomon	intron	4082603	4082697	94	1740	1
NC_021684.1	Gnomon	exon	4082698	4082807	109	1741	1
NC_021684.1	Gnomon	intron	4082808	4082881	73	1742	1
NC_021684.1	Gnomon	exon	4082882	4083063	181	1743	1
NC_021684.1	Gnomon	intron	4083064	4083135	71	1744	1
NC_021684.1	Gnomon	exon	4083136	4083216	80	1745	1
NC_021684.1	Gnomon	intron	4083217	4083296	79	1746	1
NC_021684.1	Gnomon	exon	4083297	4083524	227	1747	1
NC_021684.1	Gnomon	intron	4083525	4083599	74	1748	1
NC_021684.1	Gnomon	exon	4083600	4083692	92	1749	1
NC_021684.1	Gnomon	intron	4083693	4083774	81	1750	1
NC_021684.1	Gnomon	exon	4083775	4083934	159	1751	1
NC_021684.1	Gnomon	intron	4083935	4084010	75	1752	1
NC_021684.1	Gnomon	exon	4084011	4084154	143	1753	1
NC_021684.1	Gnomon	intron	4084155	4084234	79	1754	1
NC_021684.1	Gnomon	exon	4084235	4084462	227	1755	1
NC_021684.1	Gnomon	intron	4084463	4084564	101	1756	1
NC_021684.1	Gnomon	exon	4084565	4084658	93	1757	1
NC_021684.1	Gnomon	intron	4084659	4084800	141	1758	1
NC_021684.1	Gnomon	exon	4084801	4084962	161	1759	1
NC_021684.1	Gnomon	intron	4084963	4085067	104	1760	1
NC_021684.1	Gnomon	exon	4085068	4085213	145	1761	1
NC_021684.1	Gnomon	intron	4085214	4085298	84	1762	1
NC_021684.1	Gnomon	exon	4085299	4085476	177	1763	1
NC_021684.1	Gnomon	intron	4085477	4085565	88	1764	1
NC_021684.1	Gnomon	exon	4085566	4085735	169	1765	1
NC_021684.1	Gnomon	intron	4085736	4085928	192	1766	1
NC_021684.1	Gnomon	exon	4085929	4086099	170	1767	1
NC_021684.1	Gnomon	intron	4086100	4086176	76	1768	1
NC_021684.1	Gnomon	exon	4086177	4086302	125	1769	1
NC_021684.1	Gnomon	intron	4086303	4086381	78	1770	1
NC_021684.1	Gnomon	exon	4086382	4086570	188	1771	1
NC_021684.1	Gnomon	intron	4086571	4087739	1168	1772	1
NC_021684.1	Gnomon	exon	4087740	4087797	57	1773	1
NC_021684.1	Gnomon	intron	4087798	4087855	57	1774	1
NC_021684.1	Gnomon	exon	4087856	4089102	1246	1775	1
NC_021684.1	Gnomon	intron	4089103	4089528	425	1776	1
NC_021684.1	Gnomon	exon	4089529	4089643	114	1777	1
NC_021684.1	Gnomon	intron	4089644	4090873	1229	1778	1
NC_021684.1	Gnomon	exon	4090874	4092180	1306	1779	1
NC_021684.1	Gnomon	intron	4092181	4092683	502	1780	1
NC_021684.1	Gnomon	exon	4092684	4092831	147	1781	1
NC_021684.1	Gnomon	intron	4092832	4092926	94	1782	1
NC_021684.1	Gnomon	exon	4092927	4093692	765	1783	1
NC_021684.1	Gnomon	intron	4093693	4093881	188	1784	1
NC_021684.1	Gnomon	exon	4093882	4094349	467	1785	1
NC_021684.1	Gnomon	intron	4094350	4094573	223	1786	1
NC_021684.1	Gnomon	exon	4094574	4094716	142	1787	1
NC_021684.1	Gnomon	intron	4094717	4095943	1226	1788	1
NC_021684.1	Gnomon	exon	4095944	4096092	148	1789	1
NC_021684.1	Gnomon	intron	4096093	4096285	192	1790	1
NC_021684.1	Gnomon	exon	4096286	4096347	61	1791	1
NC_021684.1	Gnomon	intron	4096348	4100592	4244	1792	1
NC_021684.1	Gnomon	exon	4100593	4100701	108	1793	1
NC_021684.1	Gnomon	intron	4100702	4103285	2583	1794	1
NC_021684.1	Gnomon	exon	4103286	4104618	1332	1795	1
NC_021684.1	Gnomon	intron	4104619	4105371	752	1796	1
NC_021684.1	Gnomon	exon	4105372	4105461	89	1797	1
NC_021684.1	Gnomon	intron	4105462	4106443	981	1798	1
NC_021684.1	Gnomon	exon	4106444	4106513	69	1799	1
NC_021684.1	Gnomon	intron	4106514	4119481	12967	1800	1
NC_021684.1	Gnomon	exon	4119482	4119555	73	1801	1
NC_021684.1	Gnomon	intron	4119556	4139118	19562	1802	1
NC_021684.1	Gnomon	exon	4139119	4139193	74	1803	1
NC_021684.1	Gnomon	intron	4139194	4140697	1503	1804	1
NC_021684.1	Gnomon	exon	4140698	4140758	60	1805	1
NC_021684.1	Gnomon	intron	4140759	4142200	1441	1806	1
NC_021684.1	Gnomon	exon	4142201	4142269	68	1807	1
NC_021684.1	Gnomon	intron	4142270	4143372	1102	1808	1
NC_021684.1	Gnomon	exon	4143373	4143624	251	1809	1
NC_021684.1	Gnomon	intron	4143625	4144112	487	1810	1
NC_021684.1	Gnomon	exon	4144113	4144273	160	1811	1
NC_021684.1	Gnomon	intron	4144274	4144995	721	1812	1
NC_021684.1	Gnomon	exon	4144996	4145093	97	1813	1
NC_021684.1	Gnomon	intron	4145094	4145556	462	1814	1
NC_021684.1	Gnomon	exon	4145557	4145602	45	1815	1
NC_021684.1	Gnomon	intron	4145603	4146156	553	1816	1
NC_021684.1	Gnomon	exon	4146157	4146217	60	1817	1
NC_021684.1	Gnomon	intron	4146218	4147765	1547	1818	1
NC_021684.1	Gnomon	exon	4147766	4147857	91	1819	1
NC_021684.1	Gnomon	intron	4147858	4148550	692	1820	1
NC_021684.1	Gnomon	exon	4148551	4148703	152	1821	1
NC_021684.1	Gnomon	intron	4148704	4149643	939	1822	1
NC_021684.1	Gnomon	exon	4149644	4149733	89	1823	1
NC_021684.1	Gnomon	intron	4149734	4150417	683	1824	1
NC_021684.1	Gnomon	exon	4150418	4150507	89	1825	1
NC_021684.1	Gnomon	intron	4150508	4151089	581	1826	1
NC_021684.1	Gnomon	exon	4151090	4151362	272	1827	1
NC_021684.1	Gnomon	intron	4151363	4151915	552	1828	1
NC_021684.1	Gnomon	exon	4151916	4151990	74	1829	1
NC_021684.1	Gnomon	intron	4151991	4152596	605	1830	1
NC_021684.1	Gnomon	exon	4152597	4152694	97	1831	1
NC_021684.1	Gnomon	intron	4152695	4153882	1187	1832	1
NC_021684.1	Gnomon	exon	4153883	4153994	111	1833	1
NC_021684.1	Gnomon	intron	4153995	4155715	1720	1834	1
NC_021684.1	Gnomon	exon	4155716	4155958	242	1835	1
NC_021684.1	Gnomon	intron	4155959	4163563	7604	1836	1
NC_021684.1	Gnomon	exon	4163564	4163656	92	1837	1
NC_021684.1	Gnomon	intron	4163657	4175550	11893	1838	1
NC_021684.1	Gnomon	exon	4175551	4175730	179	1839	1
NC_021684.1	Gnomon	intron	4175731	4180276	4545	1840	1
NC_021684.1	Gnomon	exon	4180277	4180437	160	1841	1
NC_021684.1	Gnomon	intron	4180438	4181116	678	1842	1
NC_021684.1	Gnomon	exon	4181117	4181179	62	1843	1
NC_021684.1	Gnomon	intron	4181180	4181379	199	1844	1
NC_021684.1	Gnomon	exon	4181380	4181499	119	1845	1
NC_021684.1	Gnomon	intron	4181500	4181794	294	1846	1
NC_021684.1	Gnomon	exon	4181795	4181897	102	1847	1
NC_021684.1	Gnomon	intron	4181898	4181999	101	1848	1
NC_021684.1	Gnomon	exon	4182000	4182128	128	1849	1
NC_021684.1	Gnomon	intron	4182129	4182438	309	1850	1
NC_021684.1	Gnomon	exon	4182439	4182584	145	1851	1
NC_021684.1	Gnomon	intron	4182585	4182804	219	1852	1
NC_021684.1	Gnomon	exon	4182805	4182919	114	1853	1
NC_021684.1	Gnomon	intron	4182920	4183043	123	1854	1
NC_021684.1	Gnomon	exon	4183044	4183113	69	1855	1
NC_021684.1	Gnomon	intron	4183114	4183443	329	1856	1
NC_021684.1	Gnomon	exon	4183444	4183588	144	1857	1
NC_021684.1	Gnomon	intron	4183589	4183662	73	1858	1
NC_021684.1	Gnomon	exon	4183663	4183879	216	1859	1
NC_021684.1	Gnomon	intron	4183880	4183984	104	1860	1
NC_021684.1	Gnomon	exon	4183985	4184073	88	1861	1
NC_021684.1	Gnomon	intron	4184074	4184574	500	1862	1
NC_021684.1	Gnomon	exon	4184575	4184616	41	1863	1
NC_021684.1	Gnomon	intron	4184617	4184864	247	1864	1
NC_021684.1	Gnomon	exon	4184865	4185022	157	1865	1
NC_021684.1	Gnomon	intron	4185023	4185245	222	1866	1
NC_021684.1	Gnomon	exon	4185246	4185310	64	1867	1
NC_021684.1	Gnomon	intron	4185311	4185463	152	1868	1
NC_021684.1	Gnomon	exon	4185464	4185594	130	1869	1
NC_021684.1	Gnomon	intron	4185595	4185676	81	1870	1
NC_021684.1	Gnomon	exon	4185677	4186615	938	1871	1
NC_021684.1	Gnomon	intron	4186616	4188683	2067	1872	1
NC_021684.1	Gnomon	exon	4188684	4189537	853	1873	1
NC_021684.1	Gnomon	intron	4189538	4189622	84	1874	1
NC_021684.1	Gnomon	exon	4189623	4192361	2738	1875	1
NC_021684.1	Gnomon	intron	4192362	4193072	710	1876	1
NC_021684.1	Gnomon	exon	4193073	4193285	212	1877	1
NC_021684.1	Gnomon	intron	4193286	4193476	190	1878	1
NC_021684.1	Gnomon	exon	4193477	4193569	92	1879	1
NC_021684.1	Gnomon	intron	4193570	4194143	573	1880	1
NC_021684.1	Gnomon	exon	4194144	4194233	89	1881	1
NC_021684.1	Gnomon	intron	4194234	4194702	468	1882	1
NC_021684.1	Gnomon	exon	4194703	4194899	196	1883	1
NC_021684.1	Gnomon	intron	4194900	4195011	111	1884	1
NC_021684.1	Gnomon	exon	4195012	4195208	196	1885	1
NC_021684.1	Gnomon	intron	4195209	4195919	710	1886	1
NC_021684.1	Gnomon	exon	4195920	4196095	175	1887	1
NC_021684.1	Gnomon	intron	4196096	4197289	1193	1888	1
NC_021684.1	Gnomon	exon	4197290	4197495	205	1889	1
NC_021684.1	Gnomon	intron	4197496	4197822	326	1890	1
NC_021684.1	Gnomon	exon	4197823	4197922	99	1891	1
NC_021684.1	Gnomon	intron	4197923	4199092	1169	1892	1
NC_021684.1	Gnomon	exon	4199093	4199208	115	1893	1
NC_021684.1	Gnomon	intron	4199209	4199512	303	1894	1
NC_021684.1	Gnomon	exon	4199513	4199631	118	1895	1
NC_021684.1	Gnomon	intron	4199632	4200182	550	1896	1
NC_021684.1	Gnomon	exon	4200183	4200434	251	1897	1
NC_021684.1	Gnomon	intron	4200435	4200907	472	1898	1
NC_021684.1	Gnomon	exon	4200908	4201085	177	1899	1
NC_021684.1	Gnomon	intron	4201086	4202366	1280	1900	1
NC_021684.1	Gnomon	exon	4202367	4202709	342	1901	1
NC_021684.1	Gnomon	intron	4202710	4203216	506	1902	1
NC_021684.1	Gnomon	exon	4203217	4203413	196	1903	1
NC_021684.1	Gnomon	intron	4203414	4204123	709	1904	1
NC_021684.1	Gnomon	exon	4204124	4204257	133	1905	1
NC_021684.1	Gnomon	intron	4204258	4204531	273	1906	1
NC_021684.1	Gnomon	exon	4204532	4204714	182	1907	1
NC_021684.1	Gnomon	intron	4204715	4205207	492	1908	1
NC_021684.1	Gnomon	exon	4205208	4205440	232	1909	1
NC_021684.1	Gnomon	intron	4205441	4206179	738	1910	1
NC_021684.1	Gnomon	exon	4206180	4206311	131	1911	1
NC_021684.1	Gnomon	intron	4206312	4207859	1547	1912	1
NC_021684.1	Gnomon	exon	4207860	4207999	139	1913	1
NC_021684.1	Gnomon	intron	4208000	4209403	1403	1914	1
NC_021684.1	Gnomon	exon	4209404	4209602	198	1915	1
NC_021684.1	Gnomon	intron	4209603	4220571	10968	1916	1
NC_021684.1	Gnomon	exon	4220572	4221242	670	1917	1
NC_021684.1	Gnomon	intron	4221243	4234829	13586	1918	1
NC_021684.1	Gnomon	exon	4234830	4235095	265	1919	1
NC_021684.1	Gnomon	intron	4235096	4235100	4	1920	1
NC_021684.1	Gnomon	non_coding	4235101	4282068	46967	1921	1
NC_021684.1	Gnomon	exon	4282069	4282182	113	1922	1
NC_021684.1	Gnomon	intron	4282183	4287105	4922	1923	1
NC_021684.1	Gnomon	exon	4287106	4287182	76	1924	1
NC_021684.1	Gnomon	intron	4287183	4287435	252	1925	1
NC_021684.1	Gnomon	exon	4287436	4287509	73	1926	1
NC_021684.1	Gnomon	intron	4287510	4288535	1025	1927	1
NC_021684.1	Gnomon	exon	4288536	4288649	113	1928	1
NC_021684.1	Gnomon	intron	4288650	4291195	2545	1929	1
NC_021684.1	Gnomon	exon	4291196	4291333	137	1930	1
NC_021684.1	Gnomon	intron	4291334	4291922	588	1931	1
NC_021684.1	Gnomon	exon	4291923	4292426	503	1932	1
NC_021684.1	Gnomon	intron	4292427	4294235	1808	1933	1
NC_021684.1	Gnomon	exon	4294236	4294337	101	1934	1
NC_021684.1	Gnomon	intron	4294338	4295561	1223	1935	1
NC_021684.1	Gnomon	exon	4295562	4295720	158	1936	1
NC_021684.1	Gnomon	intron	4295721	4297051	1330	1937	1
NC_021684.1	Gnomon	exon	4297052	4297231	179	1938	1
NC_021684.1	Gnomon	intron	4297232	4298478	1246	1939	1
NC_021684.1	Gnomon	exon	4298479	4298688	209	1940	1
NC_021684.1	Gnomon	intron	4298689	4299847	1158	1941	1
NC_021684.1	Gnomon	exon	4299848	4300017	169	1942	1
NC_021684.1	Gnomon	intron	4300018	4302259	2241	1943	1
NC_021684.1	Gnomon	exon	4302260	4302384	124	1944	1
NC_021684.1	Gnomon	intron	4302385	4303472	1087	1945	1
NC_021684.1	Gnomon	exon	4303473	4304733	1260	1946	1
NC_021684.1	Gnomon	intron	4304734	4305606	872	1947	1
NC_021684.1	Gnomon	exon	4305607	4305805	198	1948	1
NC_021684.1	Gnomon	intron	4305806	4307068	1262	1949	1
NC_021684.1	Gnomon	exon	4307069	4307151	82	1950	1
NC_021684.1	Gnomon	intron	4307152	4307916	764	1951	1
NC_021684.1	Gnomon	exon	4307917	4308001	84	1952	1
NC_021684.1	Gnomon	intron	4308002	4309259	1257	1953	1
NC_021684.1	Gnomon	exon	4309260	4309493	233	1954	1
NC_021684.1	Gnomon	intron	4309494	4310076	582	1955	1
NC_021684.1	Gnomon	exon	4310077	4310170	93	1956	1
NC_021684.1	Gnomon	intron	4310171	4310628	457	1957	1
NC_021684.1	Gnomon	exon	4310629	4310733	104	1958	1
NC_021684.1	Gnomon	intron	4310734	4311456	722	1959	1
NC_021684.1	Gnomon	exon	4311457	4311530	73	1960	1
NC_021684.1	Gnomon	intron	4311531	4312445	914	1961	1
NC_021684.1	Gnomon	exon	4312446	4312550	104	1962	1
NC_021684.1	Gnomon	intron	4312551	4323641	11090	1963	1
NC_021684.1	Gnomon	exon	4323642	4323897	255	1964	1
NC_021684.1	Gnomon	intron	4323898	4327387	3489	1965	1
NC_021684.1	Gnomon	exon	4327388	4328337	949	1966	1
NC_021684.1	Gnomon	intron	4328338	4333394	5056	1967	1
NC_021684.1	Gnomon	exon	4333395	4336579	3184	1968	1
NC_021684.1	Gnomon	intron	4336580	4337837	1257	1969	1
NC_021684.1	Gnomon	exon	4337838	4338181	343	1970	1
NC_021684.1	Gnomon	intron	4338182	4339167	985	1971	1
NC_021684.1	Gnomon	exon	4339168	4339309	141	1972	1
NC_021684.1	Gnomon	intron	4339310	4340061	751	1973	1
NC_021684.1	Gnomon	exon	4340062	4340189	127	1974	1
NC_021684.1	Gnomon	intron	4340190	4343923	3733	1975	1
NC_021684.1	Gnomon	exon	4343924	4343960	36	1976	1
NC_021684.1	Gnomon	intron	4343961	4346583	2622	1977	1
NC_021684.1	Gnomon	exon	4346584	4351105	4521	1978	1
NC_021684.1	Gnomon	intron	4351106	4351585	479	1979	1
NC_021684.1	Gnomon	exon	4351586	4351668	82	1980	1
NC_021684.1	Gnomon	intron	4351669	4352260	591	1981	1
NC_021684.1	Gnomon	exon	4352261	4352383	122	1982	1
NC_021684.1	Gnomon	intron	4352384	4355997	3613	1983	1
NC_021684.1	Gnomon	exon	4355998	4356085	87	1984	1
NC_021684.1	Gnomon	intron	4356086	4357000	914	1985	1
NC_021684.1	Gnomon	exon	4357001	4357119	118	1986	1
NC_021684.1	Gnomon	intron	4357120	4360480	3360	1987	1
NC_021684.1	Gnomon	exon	4360481	4360633	152	1988	1
NC_021684.1	Gnomon	intron	4360634	4362514	1880	1989	1
NC_021684.1	Gnomon	exon	4362515	4362596	81	1990	1
NC_021684.1	Gnomon	intron	4362597	4363137	540	1991	1
NC_021684.1	Gnomon	exon	4363138	4363273	135	1992	1
NC_021684.1	Gnomon	intron	4363274	4364703	1429	1993	1
NC_021684.1	Gnomon	exon	4364704	4364825	121	1994	1
NC_021684.1	Gnomon	intron	4364826	4365244	418	1995	1
NC_021684.1	Gnomon	exon	4365245	4365361	116	1996	1
NC_021684.1	Gnomon	intron	4365362	4366615	1253	1997	1
NC_021684.1	Gnomon	exon	4366616	4366699	83	1998	1
NC_021684.1	Gnomon	intron	4366700	4367663	963	1999	1
NC_021684.1	Gnomon	exon	4367664	4367843	179	2000	1
NC_021684.1	Gnomon	intron	4367844	4368301	457	2001	1
NC_021684.1	Gnomon	exon	4368302	4368388	86	2002	1
NC_021684.1	Gnomon	intron	4368389	4368906	517	2003	1
NC_021684.1	Gnomon	exon	4368907	4369073	166	2004	1
NC_021684.1	Gnomon	intron	4369074	4370412	1338	2005	1
NC_021684.1	Gnomon	exon	4370413	4370554	141	2006	1
NC_021684.1	Gnomon	intron	4370555	4374549	3994	2007	1
NC_021684.1	Gnomon	exon	4374550	4374654	104	2008	1
NC_021684.1	Gnomon	intron	4374655	4376175	1520	2009	1
NC_021684.1	Gnomon	exon	4376176	4376262	86	2010	1
NC_021684.1	Gnomon	intron	4376263	4381397	5134	2011	1
NC_021684.1	Gnomon	exon	4381398	4381546	148	2012	1
NC_021684.1	Gnomon	intron	4381547	4382226	679	2013	1
NC_021684.1	Gnomon	exon	4382227	4382320	93	2014	1
NC_021684.1	Gnomon	intron	4382321	4382800	479	2015	1
NC_021684.1	Gnomon	exon	4382801	4382861	60	2016	1
NC_021684.1	Gnomon	intron	4382862	4384554	1692	2017	1
NC_021684.1	Gnomon	exon	4384555	4384650	95	2018	1
NC_021684.1	Gnomon	intron	4384651	4384772	121	2019	1
NC_021684.1	Gnomon	exon	4384773	4384799	26	2020	1
NC_021684.1	Gnomon	intron	4384800	4386496	1696	2021	1
NC_021684.1	Gnomon	exon	4386497	4386582	85	2022	1
NC_021684.1	Gnomon	intron	4386583	4388829	2246	2023	1
NC_021684.1	Gnomon	exon	4388830	4388978	148	2024	1
NC_021684.1	Gnomon	intron	4388979	4390348	1369	2025	1
NC_021684.1	Gnomon	exon	4390349	4390407	58	2026	1
NC_021684.1	Gnomon	intron	4390408	4390684	276	2027	1
NC_021684.1	Gnomon	exon	4390685	4390785	100	2028	1
NC_021684.1	Gnomon	intron	4390786	4391674	888	2029	1
NC_021684.1	Gnomon	exon	4391675	4391750	75	2030	1
NC_021684.1	Gnomon	intron	4391751	4393225	1474	2031	1
NC_021684.1	Gnomon	exon	4393226	4393320	94	2032	1
NC_021684.1	Gnomon	intron	4393321	4396050	2729	2033	1
NC_021684.1	Gnomon	exon	4396051	4396149	98	2034	1
NC_021684.1	Gnomon	intron	4396150	4398155	2005	2035	1
NC_021684.1	Gnomon	exon	4398156	4398302	146	2036	1
NC_021684.1	Gnomon	intron	4398303	4399255	952	2037	1
